tick,territory_id,owner_id,unrest,equilibrium,conquest_shock,base,compat_pressure,distance_pressure,infra_bonus,overexpansion,rapid_expansion,is_in_revolt,compat_total
13,nicaragua,nation_costa_rica,0.220371,0.194034,0.082830,0.020000,0.016204,0.040000,0.000000,0.030000,0.005000,0,0.970538
13,costa_rica,nation_costa_rica,0.112670,0.081374,0.000000,0.020000,0.026374,0.000000,0.000000,0.030000,0.005000,0,0.952047
13,panama,nation_panama,0.014916,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
14,guatemala,nation_guatemala,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
14,belize,nation_costa_rica,0.517115,0.547830,0.177775,0.020000,0.160056,0.160000,0.000000,0.030000,0.000000,0,0.708989
14,honduras,nation_costa_rica,0.291868,0.258529,0.097006,0.020000,0.031523,0.080000,0.000000,0.030000,0.000000,0,0.942685
14,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
14,nicaragua,nation_costa_rica,0.217738,0.180287,0.074356,0.020000,0.015931,0.040000,0.000000,0.030000,0.000000,0,0.971034
14,costa_rica,nation_costa_rica,0.109540,0.075924,0.000000,0.020000,0.025924,0.000000,0.000000,0.030000,0.000000,0,0.952866
14,panama,nation_panama,0.015425,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
