tick,nation_id,trust,inactivity_tier,activity_tier,wealth_stock,debt_balance
23,nation_nicaragua,50.000,active,active,-49.22,590.64
23,nation_panama,50.000,active,active,-42.78,513.36
24,nation_costa_rica,50.000,active,active,-37.90,473.52
24,nation_guatemala,50.000,active,active,-26.40,330.00
24,nation_honduras,50.000,active,active,-47.04,588.00
24,nation_nicaragua,50.000,active,active,-51.36,642.00
24,nation_panama,50.000,active,active,-44.64,558.00
25,nation_costa_rica,50.000,active,active,-39.48,513.00
25,nation_guatemala,50.000,active,active,-27.50,357.50
25,nation_honduras,50.000,active,active,-49.00,637.00
25,nation_nicaragua,50.000,active,active,-53.50,695.50
25,nation_panama,50.000,active,active,-46.50,604.50
26,nation_costa_rica,50.000,active,active,-41.06,554.06
26,nation_guatemala,50.000,active,active,-28.60,386.10
26,nation_honduras,50.000,active,active,-50.96,687.96
26,nation_nicaragua,50.000,active,active,-55.64,751.14
26,nation_panama,50.000,active,active,-48.36,652.86
27,nation_costa_rica,50.000,active,active,-42.64,596.70
27,nation_guatemala,50.000,active,active,-29.70,415.80
27,nation_honduras,50.000,active,active,-52.92,740.88
27,nation_nicaragua,50.000,active,active,-57.78,808.92
27,nation_panama,50.000,active,active,-50.22,703.08
28,nation_costa_rica,50.000,active,active,-44.22,640.92
28,nation_guatemala,50.000,active,active,-30.80,446.60
28,nation_honduras,50.000,active,active,-54.88,795.76
28,nation_nicaragua,50.000,active,active,-59.92,868.84
28,nation_panama,50.000,active,active,-52.08,755.16
29,nation_costa_rica,50.000,active,active,-45.80,686.72
29,nation_guatemala,50.000,active,active,-31.90,478.50
29,nation_honduras,50.000,active,active,-56.84,852.60
29,nation_nicaragua,50.000,active,active,-62.06,930.90
29,nation_panama,50.000,active,active,-53.94,809.10
30,nation_costa_rica,50.000,active,active,-47.38,734.10
30,nation_guatemala,50.000,active,active,-33.00,511.50
30,nation_honduras,50.000,active,active,-58.80,911.40
30,nation_nicaragua,50.000,active,active,-64.20,995.10
30,nation_panama,50.000,active,active,-55.80,864.90
31,nation_costa_rica,50.000,active,active,-48.96,783.06
31,nation_guatemala,50.000,active,active,-34.10,545.60
31,nation_honduras,50.000,active,active,-60.76,972.16
31,nation_nicaragua,50.000,active,active,-66.34,1061.44
31,nation_panama,50.000,active,active,-57.66,922.56
32,nation_costa_rica,50.000,active,active,-50.54,833.60
32,nation_guatemala,50.000,active,active,-35.20,580.80
32,nation_honduras,50.000,active,active,-62.72,1034.88
32,nation_nicaragua,50.000,active,active,-68.48,1129.92
32,nation_panama,50.000,active,active,-59.52,982.08
33,nation_costa_rica,50.000,active,active,-52.12,885.72
33,nation_guatemala,50.000,active,active,-36.30,617.10
33,nation_honduras,50.000,active,active,-64.68,1099.56
33,nation_nicaragua,50.000,active,active,-70.62,1200.54
33,nation_panama,50.000,active,active,-61.38,1043.46
34,nation_costa_rica,50.000,active,active,-53.70,939.42
34,nation_guatemala,50.000,active,active,-37.40,654.50
34,nation_honduras,50.000,active,active,-66.64,1166.20
34,nation_nicaragua,50.000,active,active,-72.76,1273.30
34,nation_panama,50.000,active,active,-63.24,1106.70
35,nation_costa_rica,50.000,active,active,-55.28,994.70
35,nation_guatemala,50.000,active,active,-38.50,693.00
35,nation_honduras,50.000,active,active,-68.60,1234.80
35,nation_nicaragua,50.000,active,active,-74.90,1348.20
35,nation_panama,50.000,active,active,-65.10,1171.80
36,nation_costa_rica,50.000,active,active,-56.86,1051.56
36,nation_guatemala,50.000,active,active,-39.60,732.60
36,nation_honduras,50.000,active,active,-70.56,1305.36
36,nation_nicaragua,50.000,active,active,-77.04,1425.24
36,nation_panama,50.000,active,active,-66.96,1238.76
