tick,territory_id,owner_id,unrest,equilibrium,conquest_shock,base,compat_pressure,distance_pressure,infra_bonus,overexpansion,rapid_expansion,is_in_revolt,compat_total
5,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
5,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
5,belize,,0.000000,0.000000,0.000000,,,,,,,0,
5,honduras,nation_honduras,0.014333,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
5,nicaragua,nation_nicaragua,0.011483,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,costa_rica,nation_costa_rica,0.008190,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
5,panama,,0.000000,0.000000,0.000000,,,,,,,0,
6,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
6,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
6,belize,,0.000000,0.000000,0.000000,,,,,,,0,
6,honduras,nation_honduras,0.016400,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
6,nicaragua,nation_nicaragua,0.012335,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,costa_rica,nation_costa_rica,0.009371,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
6,panama,,0.000000,0.000000,0.000000,,,,,,,0,
7,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
7,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
7,belize,,0.000000,0.000000,0.000000,,,,,,,0,
7,honduras,nation_honduras,0.018260,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
7,nicaragua,nation_nicaragua,0.013101,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,costa_rica,nation_costa_rica,0.010434,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
7,panama,,0.000000,0.000000,0.000000,,,,,,,0,
8,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
8,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
8,belize,,0.000000,0.000000,0.000000,,,,,,,0,
8,honduras,nation_honduras,0.019934,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
8,nicaragua,nation_nicaragua,0.013791,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,costa_rica,nation_costa_rica,0.011391,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
8,panama,,0.000000,0.000000,0.000000,,,,,,,0,
9,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
9,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
9,belize,,0.000000,0.000000,0.000000,,,,,,,0,
9,honduras,nation_honduras,0.021440,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
9,nicaragua,nation_nicaragua,0.014412,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,costa_rica,nation_costa_rica,0.012252,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
9,panama,,0.000000,0.000000,0.000000,,,,,,,0,
10,mexico_yucatan,,0.000000,0.000000,0.000000,,,,,,,0,
10,guatemala,,0.000000,0.000000,0.000000,,,,,,,0,
10,belize,,0.000000,0.000000,0.000000,,,,,,,0,
10,honduras,nation_honduras,0.022796,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,el_salvador,,0.000000,0.000000,0.000000,,,,,,,0,
10,nicaragua,nation_nicaragua,0.014971,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,costa_rica,nation_costa_rica,0.013026,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000
10,panama,,0.000000,0.000000,0.000000,,,,,,,0,
